id,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,female,male,wep,activity_category
8769,male,40,179,84,17,99,40.2,94,False,True,85,5
8770,male,32,187,86,5,78,39.0,10,False,True,20,0
8771,male,73,200,106,12,89,40.0,73,False,True,48,5
8772,male,47,187,87,16,103,40.2,104,False,True,80,7
8773,male,77,194,90,24,103,40.7,192,False,True,120,7
8774,female,30,164,62,2,81,38.1,7,True,False,8,5
8775,female,38,151,56,28,111,40.5,193,True,False,168,7
8776,male,52,177,77,23,99,40.4,136,False,True,115,5
8777,female,41,159,60,18,97,40.8,97,True,False,90,5
8778,female,40,145,49,1,87,38.0,4,True,False,4,5
8779,female,73,190,91,18,103,40.1,111,True,False,90,7
8780,female,29,163,62,18,105,39.9,108,True,False,90,7
8781,male,42,184,89,24,105,40.5,159,False,True,120,7
8782,female,31,177,71,2,85,37.2,8,True,False,8,5
8783,male,44,177,83,28,110,41.2,205,False,True,168,7
8784,female,23,172,71,17,94,40.6,78,True,False,85,5
8785,male,70,198,108,9,85,39.8,48,False,True,36,5
8786,female,23,156,55,3,84,38.2,11,True,False,12,5
8787,male,41,186,88,7,86,39.5,26,False,True,28,5
8788,female,24,163,60,8,91,39.7,36,True,False,40,5
8789,female,29,168,62,6,89,39.8,26,True,False,24,5
8790,female,52,157,59,6,78,39.4,21,True,False,24,0
8791,female,53,167,69,11,91,40.0,53,True,False,55,5
8792,female,64,159,56,3,91,38.5,16,True,False,15,5
8793,male,46,182,84,17,99,40.4,98,False,True,85,5
8794,male,64,178,83,24,103,41.0,174,False,True,120,7
8795,female,71,155,60,17,91,40.1,90,True,False,85,5
8796,male,23,193,93,6,84,38.9,16,False,True,24,5
8797,female,63,184,77,1,79,38.1,4,True,False,4,0
8798,male,45,174,83,27,94,40.9,134,False,True,135,5
8799,female,50,159,60,7,91,39.4,34,True,False,35,5
8800,female,35,151,57,21,99,40.4,116,True,False,105,5
8801,male,71,185,86,7,82,39.4,31,False,True,28,5
8802,male,45,191,91,14,94,39.9,72,False,True,70,5
8803,female,21,175,69,10,98,39.7,50,True,False,50,5
8804,male,39,178,73,24,100,40.6,129,False,True,120,7
8805,female,47,171,69,19,100,40.4,108,True,False,95,7
8806,female,25,166,65,6,89,39.2,25,True,False,24,5
8807,female,71,153,56,11,94,40.0,62,True,False,55,5
8808,female,35,167,65,8,97,39.6,42,True,False,40,5
8809,female,60,172,65,28,103,40.6,176,True,False,140,7
8810,female,47,172,75,19,101,40.5,109,True,False,95,7
8811,female,39,160,58,24,105,40.5,150,True,False,120,7
8812,female,49,165,66,9,82,39.6,35,True,False,36,5
8813,male,71,190,88,29,106,40.9,236,False,True,145,7
8814,female,27,172,67,4,90,39.0,17,True,False,20,5
8815,female,23,155,55,18,93,40.2,85,True,False,90,5
8816,male,35,180,86,17,101,40.4,95,False,True,85,7
8817,male,79,194,103,21,96,40.9,154,False,True,105,5
8818,male,62,188,92,15,91,40.4,83,False,True,75,5
8819,male,33,164,68,12,93,39.8,47,False,True,60,5
8820,male,31,180,79,25,102,40.8,135,False,True,125,7
8821,female,74,145,48,25,101,40.7,164,True,False,125,7
8822,female,30,158,53,24,100,40.7,135,True,False,120,7
8823,female,37,171,67,7,90,39.3,31,True,False,35,5
8824,female,22,157,59,24,101,41.1,132,True,False,120,7
8825,male,20,184,85,17,90,40.7,54,False,True,85,5
8826,male,23,169,71,16,102,40.1,78,False,True,80,7
8827,male,23,173,77,16,102,40.1,80,False,True,80,7
8828,male,32,196,95,19,98,40.4,99,False,True,95,5
8829,female,40,150,49,22,92,40.2,110,True,False,110,5
8830,female,26,178,75,8,81,39.5,26,True,False,32,5
8831,male,70,178,80,14,83,40.2,62,False,True,56,5
8832,male,53,210,110,1,80,37.9,4,False,True,4,5
8833,female,36,166,67,10,94,40.0,49,True,False,50,5
8834,female,53,156,55,12,86,40.1,54,True,False,48,5
8835,male,75,196,103,25,112,40.6,239,False,True,150,7
8836,male,68,191,98,22,99,41.0,157,False,True,110,5
8837,male,29,177,82,30,109,40.5,193,False,True,150,7
8838,female,29,161,59,9,91,39.7,41,True,False,45,5
8839,female,52,171,67,15,89,40.6,70,True,False,60,5
8840,male,25,167,72,5,91,39.3,17,False,True,25,5
8841,male,39,188,92,10,101,39.8,59,False,True,50,7
8842,male,78,189,94,3,84,38.2,16,False,True,12,5
8843,female,37,163,58,9,82,39.7,34,True,False,36,5
8844,female,50,147,55,9,87,40.1,41,True,False,36,5
8845,female,38,166,64,12,89,39.8,53,True,False,48,5
8846,female,32,158,57,23,101,40.6,131,True,False,115,7
8847,female,25,169,63,5,86,39.3,19,True,False,20,5
8848,male,31,179,80,28,112,40.9,194,False,True,168,7
8849,male,51,186,90,2,83,38.1,7,False,True,8,5
8850,male,38,177,84,28,106,40.9,181,False,True,140,7
8851,male,36,185,89,18,96,40.3,89,False,True,90,5
8852,male,31,165,69,19,99,40.6,90,False,True,95,5
8853,female,34,167,68,30,105,40.7,180,True,False,150,7
8854,female,54,151,53,19,94,40.3,103,True,False,95,5
8855,male,71,186,87,7,82,39.6,31,False,True,28,5
8856,female,26,170,69,24,107,40.8,146,True,False,120,7
8857,female,36,188,84,13,96,39.8,63,True,False,65,5
8858,female,50,148,55,24,109,40.8,166,True,False,120,7
8859,female,44,173,66,16,86,40.3,67,True,False,64,5
8860,male,73,192,98,20,102,40.5,157,False,True,100,7
8861,female,43,158,63,8,90,39.7,37,True,False,40,5
8862,female,34,186,87,5,84,39.3,18,True,False,20,5
8863,female,25,164,63,21,101,40.7,115,True,False,105,7
8864,female,53,152,53,25,109,41.0,175,True,False,125,7
8865,female,45,156,56,25,105,40.7,159,True,False,125,7
8866,male,33,188,93,21,105,40.2,132,False,True,105,7
8867,female,26,155,52,23,109,40.4,150,True,False,115,7
8868,male,58,191,99,16,94,40.2,95,False,True,80,5
8869,female,50,167,70,13,92,40.1,63,True,False,65,5
8870,male,63,173,76,7,90,39.2,36,False,True,35,5
8871,male,54,177,80,10,90,39.9,47,False,True,50,5
8872,female,26,167,65,19,98,40.6,98,True,False,95,5
8873,male,29,186,85,22,98,40.4,107,False,True,110,5
8874,female,25,159,60,7,94,39.4,34,True,False,35,5
8875,male,64,175,83,4,83,38.9,17,False,True,16,5
8876,female,72,150,55,17,100,40.3,108,True,False,85,7
8877,male,38,179,86,15,108,40.3,102,False,True,75,7
8878,female,48,146,46,7,88,39.5,33,True,False,28,5
8879,female,26,158,58,23,105,40.3,138,True,False,115,7
8880,male,24,182,85,10,95,40.0,41,False,True,50,5
8881,female,54,163,65,3,80,38.8,11,True,False,12,5
8882,male,27,189,93,30,104,40.7,175,False,True,150,7
8883,male,34,186,92,27,106,41.1,174,False,True,135,7
8884,female,60,189,83,3,86,38.3,13,True,False,12,5
8885,male,78,203,110,24,110,40.8,229,False,True,144,7
8886,female,23,153,51,9,101,39.5,51,True,False,45,7
8887,female,70,149,54,30,110,40.9,221,True,False,180,7
8888,male,57,196,96,29,108,41.1,230,False,True,145,7
8889,female,35,154,53,10,90,39.6,46,True,False,50,5
8890,male,21,175,71,3,88,38.7,8,False,True,12,5
8891,female,62,167,65,22,103,40.9,139,True,False,110,7
8892,male,42,199,103,10,89,39.9,45,False,True,40,5
8893,male,73,190,95,5,74,38.9,18,False,True,20,0
8894,male,51,184,93,3,84,38.5,12,False,True,12,5
8895,male,77,184,87,6,80,39.2,27,False,True,24,5
8896,male,31,191,100,23,100,41.0,128,False,True,115,7
8897,male,29,167,71,2,77,37.9,3,False,True,8,0
8898,female,24,178,78,2,93,38.2,9,True,False,10,5
8899,female,62,186,86,22,102,40.1,131,True,False,110,7
8900,female,22,154,55,3,86,38.2,12,True,False,12,5
8901,male,41,179,85,25,101,40.8,147,False,True,125,7
8902,male,62,196,93,17,97,40.6,110,False,True,85,5
8903,male,49,169,80,3,82,38.4,10,False,True,12,5
8904,male,22,182,79,6,78,39.5,8,False,True,24,0
8905,female,27,159,63,13,93,40.1,61,True,False,65,5
8906,male,38,206,105,26,114,40.7,211,False,True,156,7
8907,male,49,177,76,19,100,40.6,112,False,True,95,7
8908,male,46,194,88,1,80,37.6,3,False,True,4,5
8909,male,48,202,103,25,107,40.9,188,False,True,125,7
8910,male,31,171,74,12,94,39.6,49,False,True,60,5
8911,male,52,184,88,27,111,41.2,215,False,True,162,7
8912,female,36,167,69,12,95,39.8,60,True,False,60,5
8913,male,36,182,81,11,94,39.8,49,False,True,55,5
8914,male,34,183,82,3,84,38.6,9,False,True,12,5
8915,female,49,173,66,4,81,38.9,15,True,False,16,5
8916,female,22,179,70,4,81,38.8,13,True,False,16,5
8917,female,67,173,70,8,96,39.2,45,True,False,40,5
8918,male,69,207,111,21,98,40.6,154,False,True,105,5
8919,male,56,190,95,5,82,39.0,20,False,True,20,5
8920,female,31,156,56,11,86,40.2,45,True,False,44,5
8921,female,26,150,54,5,89,39.1,22,True,False,20,5
8922,male,58,179,82,23,107,40.4,173,False,True,115,7
8923,female,30,164,61,4,86,39.0,16,True,False,16,5
8924,female,47,151,56,25,108,40.7,168,True,False,125,7
8925,male,66,190,94,25,101,40.8,182,False,True,125,7
8926,male,70,193,97,15,96,40.1,102,False,True,75,5
8927,male,30,197,97,25,108,40.7,166,False,True,125,7
8928,female,34,166,67,19,103,40.5,110,True,False,95,7
8929,male,63,179,82,16,86,40.2,74,False,True,64,5
8930,female,52,170,64,8,88,39.8,37,True,False,32,5
8931,male,22,189,80,5,86,39.3,13,False,True,20,5
8932,male,51,189,88,15,104,39.7,103,False,True,75,7
8933,female,20,173,72,8,79,39.5,23,True,False,32,0
8934,female,26,174,72,28,104,40.5,160,True,False,140,7
8935,female,30,147,53,28,117,40.6,208,True,False,168,7
8936,male,36,179,80,21,105,40.4,129,False,True,105,7
8937,male,54,196,105,16,85,40.5,72,False,True,64,5
8938,female,59,157,60,25,107,40.7,170,True,False,125,7
8939,male,25,192,87,18,99,40.2,87,False,True,90,5
8940,male,31,191,93,14,94,40.1,63,False,True,70,5
8941,male,51,179,76,17,105,40.4,115,False,True,85,7
8942,male,73,175,76,4,86,38.9,20,False,True,16,5
8943,female,67,161,60,12,86,40.4,56,True,False,48,5
8944,male,20,194,88,6,93,39.1,22,False,True,30,5
8945,female,34,152,51,13,93,39.9,65,True,False,65,5
8946,female,28,164,60,19,103,40.3,110,True,False,95,7
8947,male,31,192,94,26,106,40.9,165,False,True,130,7
8948,male,70,174,81,27,102,40.9,198,False,True,135,7
8949,male,59,192,98,14,92,40.2,79,False,True,70,5
8950,male,56,187,90,25,99,40.5,160,False,True,125,5
8951,male,22,163,65,9,92,40.0,29,False,True,45,5
8952,female,32,150,51,6,87,39.3,26,True,False,24,5
8953,female,52,153,55,30,108,40.7,205,True,False,150,7
8954,male,23,182,82,2,79,38.2,3,False,True,8,0
8955,female,23,165,61,23,104,40.4,134,True,False,115,7
8956,female,20,167,67,3,84,38.6,11,True,False,12,5
8957,female,25,173,71,14,86,40.3,53,True,False,56,5
8958,female,21,185,77,12,92,40.1,51,True,False,60,5
8959,female,58,173,77,26,103,40.6,159,True,False,130,7
8960,female,53,159,61,14,109,39.8,96,True,False,70,7
8961,female,51,171,72,30,108,41.1,197,True,False,150,7
8962,female,41,181,70,2,76,38.7,6,True,False,8,0
8963,male,39,185,84,13,95,40.0,63,False,True,65,5
8964,female,54,165,62,12,97,39.8,67,True,False,60,5
8965,female,29,160,60,18,102,40.4,103,True,False,90,7
8966,female,75,153,62,11,87,40.0,54,True,False,44,5
8967,female,60,158,59,4,77,38.6,14,True,False,16,0
8968,male,37,179,79,23,101,40.6,128,False,True,115,7
8969,male,25,174,74,8,87,39.4,22,False,True,32,5
8970,female,22,169,64,19,100,40.4,101,True,False,95,7
8971,female,38,177,74,25,108,40.9,158,True,False,125,7
8972,male,33,194,100,6,92,39.4,27,False,True,30,5
8973,male,36,174,78,8,85,39.6,25,False,True,32,5
8974,male,33,178,82,30,108,41.1,194,False,True,150,7
8975,male,23,193,95,5,85,38.8,14,False,True,20,5
8976,female,37,152,56,3,80,38.9,11,True,False,12,5
8977,female,25,172,71,15,103,40.1,84,True,False,75,7
8978,female,37,180,73,24,98,40.6,126,True,False,120,5
8979,female,23,143,45,4,91,39.3,19,True,False,20,5
8980,male,35,181,82,23,105,40.5,141,False,True,115,7
8981,female,33,169,71,24,104,40.9,140,True,False,120,7
8982,male,27,189,93,16,95,40.3,71,False,True,80,5
8983,female,64,150,47,22,101,40.8,141,True,False,110,7
8984,male,25,158,58,6,90,39.2,17,False,True,30,5
8985,female,69,154,59,18,86,40.6,85,True,False,72,5
8986,male,25,179,81,19,104,40.0,104,False,True,95,7
8987,male,26,182,83,27,107,41.0,162,False,True,135,7
8988,female,32,154,56,6,81,39.3,21,True,False,24,5
8989,male,39,181,80,12,93,39.7,54,False,True,60,5
8990,male,56,187,91,17,92,40.4,91,False,True,85,5
8991,female,26,169,65,20,101,40.8,110,True,False,100,7
8992,male,48,181,80,27,105,40.6,181,False,True,135,7
8993,male,68,184,81,3,81,38.6,12,False,True,12,5
8994,male,37,169,69,23,93,40.6,95,False,True,115,5
8995,female,23,168,69,2,83,37.5,7,True,False,8,5
8996,male,55,192,93,6,86,39.1,27,False,True,24,5
8997,male,41,184,82,19,104,40.4,119,False,True,95,7
8998,female,22,161,58,23,97,40.7,117,True,False,115,5
8999,male,21,185,81,25,112,40.7,162,False,True,150,7
9000,female,66,163,60,29,100,40.8,179,True,False,145,7
9001,male,68,196,105,24,96,40.9,164,False,True,120,5
9002,male,56,167,71,15,95,39.9,81,False,True,75,5
9003,female,28,167,66,3,87,38.5,12,True,False,12,5
9004,female,64,169,72,19,98,40.6,109,True,False,95,5
9005,male,25,196,92,3,83,38.5,8,False,True,12,5
9006,male,32,181,87,16,96,40.3,76,False,True,80,5
9007,female,22,171,63,28,107,40.8,170,True,False,140,7
9008,male,42,177,77,7,87,39.5,25,False,True,28,5
9009,male,20,186,82,14,89,40.5,42,False,True,56,5
9010,male,72,199,98,28,110,40.9,252,False,True,168,7
9011,male,55,186,89,10,83,39.5,39,False,True,40,5
9012,female,47,167,63,21,101,40.6,124,True,False,105,7
9013,male,77,166,74,3,82,38.8,14,False,True,12,5
9014,male,55,184,86,2,83,37.6,8,False,True,8,5
9015,female,63,161,57,2,86,38.7,9,True,False,8,5
9016,female,25,163,65,18,100,40.6,97,True,False,90,7
9017,female,39,156,52,14,83,40.1,56,True,False,56,5
9018,female,57,154,57,19,88,40.5,90,True,False,76,5
9019,male,55,195,102,8,85,39.5,36,False,True,32,5
9020,male,21,190,96,22,107,40.8,133,False,True,110,7
9021,female,27,161,57,9,88,39.8,38,True,False,36,5
9022,male,28,192,92,14,93,40.3,59,False,True,70,5
9023,female,64,169,64,11,94,39.9,60,True,False,55,5
9024,female,28,166,68,28,111,40.8,183,True,False,168,7
9025,male,21,186,89,22,101,40.4,110,False,True,110,7
9026,female,59,161,57,15,90,40.4,75,True,False,75,5
9027,female,61,159,61,3,84,39.0,13,True,False,12,5
9028,female,68,159,63,28,105,41.1,187,True,False,140,7
9029,male,44,194,92,24,98,40.8,137,False,True,120,5
9030,male,38,173,74,15,94,40.0,67,False,True,75,5
9031,male,32,198,100,29,105,40.8,185,False,True,145,7
9032,female,43,175,73,1,91,37.5,5,True,False,5,5
9033,female,51,153,56,27,102,40.8,166,True,False,135,7
9034,female,26,164,64,13,94,40.3,62,True,False,65,5
9035,female,30,181,77,29,113,40.8,194,True,False,174,7
9036,male,55,196,92,24,111,40.7,197,False,True,144,7
9037,female,38,179,79,29,114,40.7,200,True,False,174,7
9038,female,39,173,69,24,102,41.0,138,True,False,120,7
9039,female,35,157,52,14,99,40.1,79,True,False,70,5
9040,female,65,161,66,15,87,40.7,70,True,False,60,5
9041,female,69,163,62,19,94,40.3,105,True,False,95,5
9042,female,43,164,68,30,108,41.0,195,True,False,150,7
9043,male,37,196,102,26,104,40.4,169,False,True,130,7
9044,male,59,173,79,27,107,40.4,203,False,True,135,7
9045,female,35,155,55,11,87,39.7,47,True,False,44,5
9046,male,66,183,84,29,108,40.9,235,False,True,145,7
9047,female,21,154,55,5,80,39.1,16,True,False,20,5
9048,female,41,187,78,19,99,40.5,102,True,False,95,5
9049,female,24,169,65,8,95,39.5,38,True,False,40,5
9050,female,54,159,57,26,102,41.1,161,True,False,130,7
9051,male,22,181,79,25,116,40.6,177,False,True,150,7
9052,male,66,183,90,17,102,40.2,125,False,True,85,7
9053,male,44,203,101,8,88,39.3,35,False,True,32,5
9054,male,22,194,92,17,97,40.3,77,False,True,85,5
9055,male,32,185,89,4,88,38.6,14,False,True,16,5
9056,female,27,181,73,20,94,40.5,93,True,False,100,5
9057,female,38,161,59,5,79,38.9,17,True,False,20,0
9058,female,70,156,56,23,113,40.8,176,True,False,138,7
9059,female,33,167,62,23,107,40.3,145,True,False,115,7
9060,male,22,186,91,7,87,39.3,21,False,True,28,5
9061,male,30,186,85,14,98,39.9,68,False,True,70,5
9062,female,63,138,46,25,117,40.5,203,True,False,150,7
9063,male,78,183,83,10,93,40.0,64,False,True,50,5
9064,female,33,154,59,28,105,40.6,171,True,False,140,7
9065,male,60,162,72,6,89,39.1,28,False,True,24,5
9066,female,23,163,65,22,103,40.5,124,True,False,110,7
9067,female,46,163,63,3,84,38.6,12,True,False,12,5
9068,male,26,175,76,12,92,40.3,43,False,True,60,5
9069,female,43,149,53,4,84,38.8,17,True,False,16,5
9070,female,72,146,53,12,94,40.1,69,True,False,60,5
9071,male,27,198,93,25,112,40.5,176,False,True,150,7
9072,female,27,166,63,5,79,38.9,16,True,False,20,0
9073,male,46,188,87,20,93,40.5,99,False,True,100,5
9074,male,24,205,110,5,78,39.0,11,False,True,20,0
9075,male,22,180,79,13,87,40.1,35,False,True,52,5
9076,male,59,166,73,23,101,40.4,149,False,True,115,7
9077,male,32,189,95,29,110,41.0,203,False,True,174,7
9078,male,29,177,81,1,78,37.7,2,False,True,4,0
9079,female,29,152,53,7,87,38.9,29,True,False,28,5
9080,female,23,166,65,29,108,41.5,179,True,False,145,7
9081,male,51,187,91,24,98,40.9,145,False,True,120,5
9082,male,43,205,113,28,119,41.0,260,False,True,168,7
9083,female,45,160,56,24,102,40.6,145,True,False,120,7
9084,female,59,179,77,13,97,39.8,71,True,False,65,5
9085,male,71,184,91,14,87,40.0,75,False,True,56,5
9086,male,28,176,78,12,84,39.8,30,False,True,48,5
9087,female,54,152,53,19,101,40.2,117,True,False,95,7
9088,male,35,179,81,11,94,40.0,49,False,True,55,5
9089,female,76,169,70,16,99,40.0,97,True,False,80,5
9090,female,28,161,60,29,110,41.2,190,True,False,174,7
9091,female,71,165,67,19,91,40.3,99,True,False,95,5
9092,female,42,157,56,25,106,40.8,161,True,False,125,7
9093,female,29,158,59,29,111,41.0,194,True,False,174,7
9094,female,26,179,79,10,92,39.6,43,True,False,50,5
9095,female,32,159,55,13,92,40.2,62,True,False,65,5
9096,male,43,183,88,26,107,40.7,180,False,True,130,7
9097,male,55,193,98,24,112,40.8,204,False,True,144,7
9098,male,29,193,91,7,87,39.1,23,False,True,28,5
9099,male,23,189,87,23,110,40.0,147,False,True,138,7
9100,female,44,158,57,28,111,41.0,196,True,False,168,7
9101,female,28,158,60,24,105,40.6,144,True,False,120,7
9102,male,61,168,73,11,87,39.8,49,False,True,44,5
9103,male,45,187,87,4,83,38.9,14,False,True,16,5
9104,female,73,184,83,13,97,40.3,73,True,False,65,5
9105,male,37,185,83,26,106,41.0,166,False,True,130,7
9106,male,61,188,94,18,97,40.3,116,False,True,90,5
9107,female,68,171,72,12,93,39.9,63,True,False,60,5
9108,male,31,203,111,27,110,41.1,197,False,True,162,7
9109,female,44,177,71,24,104,40.5,145,True,False,120,7
9110,female,60,179,72,29,111,40.8,205,True,False,174,7
9111,female,33,174,72,20,98,40.6,104,True,False,100,5
9112,female,62,161,68,13,95,40.2,71,True,False,65,5
9113,male,51,178,76,7,76,39.3,17,False,True,28,0
9114,male,69,195,93,3,91,38.6,18,False,True,15,5
9115,male,57,175,82,22,112,40.2,181,False,True,132,7
9116,female,26,180,73,14,99,40.0,72,True,False,70,5
9117,male,22,181,78,15,87,40.3,40,False,True,60,5
9118,male,53,182,85,26,110,40.6,203,False,True,156,7
9119,female,39,167,72,20,96,40.6,102,True,False,100,5
9120,male,24,207,104,12,103,40.4,69,False,True,60,7
9121,male,33,193,97,27,103,40.8,163,False,True,135,7
9122,male,38,177,79,28,107,41.0,182,False,True,140,7
9123,female,73,160,63,10,80,40.1,41,True,False,40,5
9124,female,28,178,73,5,84,39.1,18,True,False,20,5
9125,female,57,170,66,10,92,39.4,51,True,False,50,5
9126,female,55,169,69,2,80,37.8,7,True,False,8,5
9127,male,35,170,73,2,90,38.1,7,False,True,10,5
9128,female,23,168,68,7,81,39.4,23,True,False,28,5
9129,female,51,151,58,5,83,38.9,21,True,False,20,5
9130,male,54,178,85,3,74,38.3,7,False,True,12,0
9131,female,28,160,53,15,105,39.9,92,True,False,75,7
9132,male,21,186,86,28,107,40.7,163,False,True,140,7
9133,female,67,159,57,9,88,40.1,44,True,False,36,5
9134,female,63,162,58,27,106,40.9,183,True,False,135,7
9135,female,20,163,56,7,79,39.4,22,True,False,28,0
9136,male,21,176,75,17,88,40.0,46,False,True,68,5
9137,male,20,192,91,12,97,40.1,53,False,True,60,5
9138,female,32,170,70,18,96,40.3,90,True,False,90,5
9139,female,47,172,75,30,104,40.7,181,True,False,150,7
9140,male,27,171,77,2,77,38.0,3,False,True,8,0
9141,male,32,182,81,5,92,39.1,20,False,True,25,5
9142,male,47,194,91,13,82,40.0,45,False,True,52,5
9143,female,35,160,61,11,98,40.3,59,True,False,55,5
9144,female,34,171,62,25,112,40.7,171,True,False,150,7
9145,male,42,190,98,24,107,40.7,171,False,True,120,7
9146,male,31,172,74,4,89,39.3,13,False,True,16,5
9147,male,66,165,67,9,90,39.7,45,False,True,45,5
9148,female,29,175,72,21,90,40.6,90,True,False,105,5
9149,female,22,156,58,16,102,40.4,90,True,False,80,7
9150,female,46,174,72,11,92,39.7,53,True,False,55,5
9151,male,68,175,81,6,79,39.3,23,False,True,24,0
9152,male,32,200,104,10,78,39.8,24,False,True,40,0
9153,female,22,177,68,22,96,40.6,106,True,False,110,5
9154,female,70,164,62,23,94,40.9,128,True,False,115,5
9155,male,37,186,91,9,89,39.1,36,False,True,36,5
9156,female,34,143,51,21,105,40.7,131,True,False,105,7
9157,female,41,162,63,6,76,39.3,19,True,False,24,0
9158,female,64,158,63,16,96,40.5,90,True,False,80,5
9159,male,59,199,104,20,102,40.5,146,False,True,100,7
9160,female,76,172,76,21,105,40.3,140,True,False,105,7
9161,female,35,169,69,18,104,40.3,106,True,False,90,7
9162,female,75,186,77,14,90,40.0,70,True,False,70,5
9163,male,34,170,80,9,95,39.9,41,False,True,45,5
9164,female,52,173,68,20,99,40.3,114,True,False,100,5
9165,female,34,148,48,13,94,40.2,66,True,False,65,5
9166,female,26,173,68,25,98,40.6,128,True,False,125,5
9167,male,26,174,80,11,83,39.7,26,False,True,44,5
9168,male,59,194,95,30,109,40.6,245,False,True,150,7
9169,male,20,173,73,25,99,40.7,108,False,True,125,5
9170,male,36,201,99,28,106,40.8,187,False,True,140,7
9171,male,31,171,72,20,99,40.4,96,False,True,100,5
9172,male,24,178,78,22,102,40.7,111,False,True,110,7
9173,male,22,188,85,3,87,38.2,9,False,True,12,5
9174,female,74,189,83,29,103,41.3,183,True,False,145,7
9175,female,58,169,69,21,103,40.7,130,True,False,105,7
9176,female,59,161,64,4,79,39.0,15,True,False,16,0
9177,female,22,161,64,8,93,39.7,37,True,False,40,5
9178,female,56,163,59,5,89,38.7,24,True,False,20,5
9179,male,49,194,101,16,103,40.4,110,False,True,80,7
9180,male,32,165,67,11,98,39.8,51,False,True,55,5
9181,female,78,174,72,12,94,40.3,67,True,False,60,5
9182,male,30,186,80,8,89,39.5,27,False,True,32,5
9183,female,30,166,66,16,87,40.2,65,True,False,64,5
9184,male,26,189,84,7,85,39.3,19,False,True,28,5
9185,male,41,172,76,30,102,41.1,175,False,True,150,7
9186,female,41,161,55,23,107,40.4,150,True,False,115,7
9187,female,32,170,71,17,105,40.3,101,True,False,85,7
9188,female,54,153,51,8,87,39.5,37,True,False,32,5
9189,female,62,152,54,24,108,40.9,169,True,False,120,7
9190,female,33,155,59,23,106,40.9,143,True,False,115,7
9191,male,31,198,99,28,107,40.9,185,False,True,140,7
9192,male,21,188,93,14,91,40.3,50,False,True,70,5
9193,female,44,168,68,12,82,39.6,45,True,False,48,5
9194,male,41,183,85,29,100,41.0,166,False,True,145,7
9195,male,44,196,92,27,112,40.7,211,False,True,162,7
9196,female,58,155,60,11,100,39.9,66,True,False,55,7
9197,male,41,200,98,2,82,38.1,7,False,True,8,5
9198,female,26,173,70,13,89,40.3,54,True,False,52,5
9199,male,43,180,82,3,91,38.5,13,False,True,15,5
9200,female,58,175,72,21,101,40.5,125,True,False,105,7
9201,male,21,161,69,20,96,40.4,76,False,True,100,5
9202,female,58,166,66,30,115,41.1,226,True,False,180,7
9203,male,32,173,78,8,94,39.6,34,False,True,40,5
9204,female,48,175,75,3,76,38.9,9,True,False,12,0
9205,female,22,173,62,6,85,39.5,22,True,False,24,5
9206,male,50,190,94,6,90,39.4,29,False,True,30,5
9207,female,26,163,59,4,86,38.8,16,True,False,16,5
9208,female,57,161,61,15,95,40.3,82,True,False,75,5
9209,male,76,193,104,16,90,40.4,101,False,True,80,5
9210,male,53,179,78,20,93,40.8,102,False,True,100,5
9211,male,30,194,88,4,80,38.7,9,False,True,16,5
9212,male,26,177,69,12,89,40.0,36,False,True,48,5
9213,male,24,179,76,17,100,40.4,80,False,True,85,7
9214,male,51,175,77,18,96,40.5,98,False,True,90,5
9215,male,49,189,94,28,97,40.9,164,False,True,140,5
9216,female,40,162,60,14,91,39.9,66,True,False,70,5
9217,male,48,192,94,6,85,39.1,24,False,True,24,5
9218,male,35,190,93,5,89,39.3,20,False,True,20,5
9219,male,72,167,76,28,102,40.4,205,False,True,140,7
9220,male,21,177,75,16,86,40.1,39,False,True,64,5
9221,female,37,148,51,3,90,38.9,14,True,False,15,5
9222,male,73,174,81,28,110,40.7,243,False,True,168,7
9223,male,59,181,86,14,94,39.9,80,False,True,70,5
9224,male,26,211,113,15,103,40.1,91,False,True,75,7
9225,male,21,198,99,27,98,41.0,128,False,True,135,5
9226,female,69,152,55,18,99,40.5,111,True,False,90,5
9227,female,33,163,59,14,95,40.3,71,True,False,70,5
9228,female,34,155,57,26,109,40.9,171,True,False,130,7
9229,male,36,173,78,30,114,40.6,223,False,True,180,7
9230,male,77,175,79,4,84,38.8,20,False,True,16,5
9231,male,21,199,91,16,98,40.2,73,False,True,80,5
9232,male,47,182,87,23,103,40.4,150,False,True,115,7
9233,female,58,162,57,25,109,40.8,175,True,False,125,7
9234,female,45,151,48,28,111,40.7,200,True,False,168,7
9235,female,21,161,60,19,101,40.3,104,True,False,95,7
9236,male,48,152,59,2,79,38.0,5,False,True,8,0
9237,female,23,155,52,16,94,40.1,78,True,False,80,5
9238,male,22,185,90,4,93,39.0,15,False,True,20,5
9239,female,40,178,73,15,95,40.5,75,True,False,75,5
9240,male,31,177,79,24,96,41.2,108,False,True,120,5
9241,female,26,169,64,4,84,38.8,15,True,False,16,5
9242,female,51,163,64,16,96,40.1,87,True,False,80,5
9243,male,22,185,85,24,107,40.4,141,False,True,120,7
9244,female,26,170,67,19,97,40.6,96,True,False,95,5
9245,female,48,180,74,9,95,39.6,46,True,False,45,5
9246,male,31,172,74,30,115,40.8,218,False,True,180,7
9247,female,20,161,60,29,107,40.3,177,True,False,145,7
9248,female,36,168,69,26,104,41.1,154,True,False,130,7
9249,male,22,175,81,19,94,40.4,72,False,True,95,5
